PLOT,yr,plot,lat,long,n_trees,agb
3416,2017,3416,44.372564000000004,-75.570342,38,15573.268695999997
3417,2018,3417,42.573197,-74.392023,0,0
3418,2019,3418,42.02867700000001,-73.82867200000004,22,24028.111170999997
3419,2018,3419,40.671901,-73.35195,4,64.93867499999999
3420,2015,3420,42.67103,-77.798167,0,0
3421,2018,3421,42.19419900000002,-74.94341700000001,61,23135.341663
3423,2018,3423,43.0326,-76.250016,6,1696.2801840000002
3424,2016,3424,40.883622,-73.597384,0,0
3425,2015,3425,43.44764600000004,-74.59919099999992,59,12778.164643999999
3426,2015,3426,42.637643,-76.602744,0,0
3427,2015,3427,44.354583,-74.75706799999992,57,17910.641271999997
3428,2019,3428,42.10283200000002,-77.12069299999997,39,13736.639310999999
3429,2013,3429,44.687028,-73.82126800000006,55,16800.32872
3432,2014,3432,42.155403000000014,-74.39621600000007,57,25495.314968
3433,2019,3433,44.247652,-75.965759,0,0
3434,2014,3434,42.007098,-78.055309,0,0
3435,2019,3435,44.17480900000003,-73.98163800000005,39,26845.305707
3436,2018,3436,43.238382,-78.123028,0,0
3437,2018,3437,42.920817,-73.461323,0,0
3439,2013,3439,43.57003899999997,-73.29960699999997,38,8378.913567
3442,2014,3442,42.085871,-79.567682,5,1204.335597
3445,2014,3445,42.22858599999997,-75.444113,32,41202.573846000014
3446,2013,3446,42.092077,-75.915152,0,0
3448,2013,3448,42.59286100000002,-75.250497,40,18130.808434
3451,2017,3451,43.35523899999999,-75.16885700000006,29,20928.802419
3453,2015,3453,43.13689,-73.87998500000002,34,8625.387195
3454,2017,3454,42.978031,-74.316905,0,0
3455,2017,3455,42.646693,-78.318794,0,0
3456,2015,3456,44.174920999999976,-74.08091500000005,61,20708.431197000005
3457,2016,3457,43.295355,-76.711898,0,0
3458,2015,3458,43.098484,-78.765478,2,3.683642
3460,2017,3460,43.871998999999974,-74.78814899999999,53,0
3462,2017,3462,43.55620199999999,-73.92335200000001,13,8065.230215
3464,2019,3464,42.984006,-76.11514,0,0
3465,2017,3465,44.25015200000002,-74.56108200000006,49,16537.984813
3466,2019,3466,43.68509,-75.419054,0,0
3468,2017,3468,42.221162000000035,-77.662245,40,31505.962293999997
3470,2016,3470,42.230899,-79.121816,0,0
3471,2013,3471,42.82993800000002,-75.27617000000005,38,26527.988452999998
3472,2015,3472,41.616608,-74.216219,0,0
3473,2015,3473,42.85173099999999,-77.895448,21,11416.269532999999
3474,2016,3474,42.98769199999999,-75.99458300000002,12,16159.129262999999
3476,2015,3476,44.697179,-74.839402,3,1497.3054060000002
3477,2019,3477,43.293881,-75.502666,0,0
3478,2016,3478,40.869576,-73.421798,0,0
3479,2017,3479,43.38104100000006,-73.68974999999989,76,25167.016322000003
3480,2016,3480,41.55575999999999,-74.24540500000003,22,29323.197708
3484,2019,3484,42.818222,-74.60784,0,0
3487,2013,3487,43.065714,-75.640293,0,0
3488,2016,3488,41.183335,-73.73998800000001,12,10105.883309
3489,2018,3489,42.61245099999998,-75.45215000000005,39,43608.797755
3490,2018,3490,42.541445999999965,-74.97003600000004,44,30413.665662000007
3492,2019,3492,43.214400000000026,-76.13738999999997,45,15267.267706000004
3493,2015,3493,44.18694099999999,-75.033997,38,18750.929742
3495,2019,3495,43.72616300000003,-73.79451100000004,46,13550.823086
3497,2016,3497,42.52051800000002,-74.69869400000002,36,0
3500,2014,3500,43.79582800000002,-75.70831200000005,37,22805.41104
3501,2014,3501,42.597389000000014,-77.00104400000004,22,3955.976796
3502,2018,3502,41.503831999999996,-74.20381300000001,18,6612.338981000001
3503,2018,3503,41.84087799999998,-73.984279,23,0
3504,2014,3504,44.003649,-75.16019400000002,21,0
3506,2014,3506,42.365574,-75.157321,0,0
3508,2016,3508,41.983565,-74.859834,17,9600.920912
3509,2013,3509,43.291997,-77.856913,0,0
3511,2017,3511,43.246037,-76.683834,0,0
3512,2015,3512,42.007428,-73.61692300000001,18,16174.483327
3513,2017,3513,41.473201,-74.048412,0,0
3514,2016,3514,42.271926,-73.745603,0,0
3515,2017,3515,41.728573,-74.103084,0,0
3517,2019,3517,42.63606100000002,-78.94639399999993,69,23973.131957999998
3518,2015,3518,43.243909,-78.701319,0,0
3519,2015,3519,44.04868800000003,-74.532017,44,11386.141273000001
3520,2015,3520,41.67709,-73.95624,0,0
3521,2017,3521,43.74639200000001,-73.99438999999998,37,0
3522,2015,3522,41.031909,-73.704739,0,0
3523,2015,3523,43.113455,-76.631898,0,0
3524,2019,3524,42.935476,-78.747735,0,0
3525,2013,3525,42.32615699999998,-74.30777900000007,40,27292.688905999996
3526,2014,3526,42.61346099999997,-78.69736000000007,50,31156.624158000002
3527,2015,3527,43.86089399999997,-73.56694000000005,44,15156.968689000001
3528,2017,3528,42.05178999999999,-75.11002999999995,44,27071.182661
3529,2013,3529,44.021687,-75.913657,4,72.81624500000001
3532,2016,3532,43.68756200000004,-74.82625800000004,74,14032.690176999997
3533,2017,3533,43.46324200000002,-74.389138,47,19191.214270000004
3534,2018,3534,41.265774,-73.783304,1,451.795976
3535,2014,3535,43.377168,-75.22895,4,832.508202
3537,2015,3537,43.065534,-78.837446,0,0
3539,2018,3539,42.166673,-77.499412,0,0
3542,2019,3542,42.761547999999976,-74.81440900000001,22,11575.172193999999
3543,2016,3543,42.479669,-74.360395,0,0
3544,2014,3544,42.202391,-78.627644,0,0
3545,2018,3545,43.46245,-74.16076399999999,27,15514.509433
3546,2015,3546,42.739299,-76.692422,0,0
3547,2016,3547,42.086906999999975,-77.45367100000001,29,15880.901204000005
3548,2013,3548,42.13937099999999,-76.76096400000004,30,25752.908204000003
3549,2016,3549,41.713060999999975,-75.01709299999996,48,20530.400186
3550,2019,3550,42.034723,-78.10865400000009,52,47820.157672999994
3551,2019,3551,40.751578,-73.281556,0,0
3552,2014,3552,41.386427,-74.53724,0,0
3553,2017,3553,42.22014600000006,-79.4053439999999,46,23665.710511999998
3554,2014,3554,44.42594099999999,-75.110005,47,6682.182012000001
3556,2016,3556,43.400696,-73.521671,0,0
3557,2013,3557,42.362705,-79.284688,0,0
3558,2015,3558,43.23157700000001,-73.50588800000001,13,11438.105794
3559,2016,3559,44.382703,-75.44499500000003,15,1313.1648209999998
3560,2015,3560,42.988889,-73.449644,0,0
3561,2013,3561,40.911329,-73.833361,0,0
3562,2017,3562,43.71414699999997,-75.86101199999995,49,0
3563,2019,3563,43.587125999999955,-74.38578199999996,45,14057.926452
3564,2019,3564,42.71375799999999,-76.30175399999999,11,8520.14898
3565,2013,3565,44.96085399999997,-73.77448000000003,53,11392.775068000004
3567,2015,3567,44.735200999999975,-73.90506899999995,57,12311.090205999999
3568,2013,3568,43.269461,-74.23918699999994,28,6870.605011
3569,2019,3569,43.338989999999995,-74.389547,24,16689.160534
3571,2016,3571,42.845074,-76.047356,0,0
3572,2017,3572,42.417887,-76.130789,0,0
3573,2015,3573,44.36638899999999,-75.657585,7,7976.302174
3574,2013,3574,43.723396999999984,-75.040159,39,9740.421704
3577,2018,3577,42.817569,-77.670667,0,0
3578,2013,3578,42.441429,-79.372721,0,0
3580,2015,3580,42.806004999999985,-77.530718,35,10414.945749999999
3581,2016,3581,42.25227599999999,-73.93063900000006,52,25666.167943
3583,2019,3583,43.23245999999997,-73.38284800000002,36,24268.318309000002
3584,2015,3584,41.650017,-74.520349,0,0
3585,2017,3585,43.68155000000001,-74.36757500000003,31,33956.140289
3586,2017,3586,42.525855,-78.909676,0,0
3588,2013,3588,42.615258999999995,-74.687362,13,0
3589,2017,3589,43.413737999999995,-74.96414099999996,50,33233.408514999996
3591,2018,3591,42.72067600000001,-78.94027800000002,19,6034.146793
3593,2015,3593,44.984176000000005,-74.66482700000005,28,3270.546593
3594,2018,3594,43.207386,-77.202035,0,0
3595,2016,3595,42.82216100000002,-76.98648099999997,22,26879.292290999998
3597,2013,3597,41.667245999999984,-74.23567599999996,34,29634.863929
3598,2014,3598,44.27015899999999,-73.8694409999999,112,16568.627013
3599,2019,3599,43.22869599999998,-74.85782300000001,32,2157.0597589999998
3600,2019,3600,43.089479,-79.028329,0,0
3601,2019,3601,42.714207,-77.889729,0,0
3602,2017,3602,44.74441,-75.143462,0,0
3603,2015,3603,44.79318700000012,-73.44143600000005,101,13113.167399000004
3605,2019,3605,42.31219499999998,-76.453703,34,8364.26772
3606,2019,3606,44.89301500000006,-73.45054299999995,69,26624.666438000004
3607,2015,3607,43.748696,-76.04900599999999,13,3394.775297
3608,2015,3608,40.73045,-73.356792,0,0
3609,2015,3609,43.26357000000003,-74.36221900000007,46,33686.591603
3610,2014,3610,42.22605199999999,-78.97597200000003,34,13122.885414999999
3611,2017,3611,41.928472999999954,-74.48544799999993,40,28368.855794000003
3612,2017,3612,42.63723800000001,-78.48110100000001,21,14491.015073
3614,2018,3614,43.274838000000024,-73.911444,32,25538.909087999997
3615,2015,3615,42.502245,-77.862717,0,0
3617,2016,3617,43.784118000000014,-73.83061500000002,29,11233.565
3618,2017,3618,43.67630400000003,-75.14285800000006,51,23864.194345
3619,2017,3619,43.09372299999998,-78.20684600000003,24,10197.20084
3620,2017,3620,42.715036,-78.107116,0,0
3621,2015,3621,43.969702,-75.707021,0,0
3622,2015,3622,42.674478,-73.828588,0,0
3623,2014,3623,43.561449,-73.816783,0,0
3624,2014,3624,41.87202900000006,-74.76529100000008,55,20844.053684000002
3625,2015,3625,41.959597000000024,-73.80045999999997,24,18304.962214
3628,2019,3628,43.195616,-77.00781,0,0
3629,2015,3629,43.081011,-78.093372,0,0
3632,2018,3632,44.76016000000001,-74.74660199999995,25,0
3634,2016,3634,44.057483999999974,-73.82432100000004,57,16266.362796000001
3636,2018,3636,44.83276999999999,-74.37615900000002,67,16785.223409999995
3637,2013,3637,42.800556,-78.653692,0,0
3638,2015,3638,42.97664899999997,-74.94673600000004,23,5174.400052999999
3640,2015,3640,44.46542300000005,-73.88944200000003,58,17552.812971
3643,2016,3643,43.958666,-74.236359,42,17723.776426999997
3644,2013,3644,44.26412299999998,-74.28884900000001,41,17693.505243
3645,2013,3645,41.60601500000001,-74.64131200000004,38,0
3647,2019,3647,43.08580800000002,-74.4173300000001,49,31890.875342999996
3648,2018,3648,43.394871000000016,-76.18345999999998,11,8730.95855
3652,2017,3652,41.56490299999997,-74.91883999999993,52,27296.144214
3654,2019,3654,43.15621200000003,-73.27662700000005,41,21701.325238999998
3655,2017,3655,43.298651,-77.72345399999999,10,5377.639469
3656,2015,3656,42.25672599999999,-78.71985599999996,21,29401.151897999996
3657,2013,3657,42.624278,-74.86679000000002,50,21332.080337
3658,2016,3658,42.26836,-78.027575,6,5271.306807999999
3660,2018,3660,42.181720999999996,-79.39371200000004,31,16099.290464000002
3661,2014,3661,44.88714400000001,-74.76932600000006,47,8443.531228
3662,2018,3662,43.145582999999995,-74.39687299999997,24,8233.838354000001
3664,2013,3664,43.903825,-75.47186,0,0
3665,2019,3665,42.297827,-74.74854200000003,27,15459.763561
3666,2013,3666,42.968318,-78.594668,0,0
3667,2017,3667,43.120659999999994,-75.30382799999998,11,10293.502658000001
3668,2017,3668,42.903936000000016,-76.54893999999996,22,14480.232927000001
3669,2013,3669,42.191027,-76.20350099999997,30,0
3670,2016,3670,44.669515999999994,-73.73800200000004,33,12149.101845
3671,2018,3671,42.962495,-73.725234,24,2145.7167329999997
3673,2013,3673,43.63503799999997,-74.91446700000004,33,14661.041033000001
3676,2017,3676,42.07021200000001,-75.43995099999998,34,34498.741316
3677,2017,3677,42.42041300000004,-77.36811600000007,43,30867.497390999997
3679,2016,3679,43.997798000000024,-74.18215400000004,31,39624.430381
3680,2015,3680,43.31417800000001,-75.96717499999995,35,0
3681,2013,3681,44.12960399999998,-74.365481,31,8994.542072999999
3682,2014,3682,42.768425999999984,-76.19293599999997,22,20949.915816
3683,2013,3683,43.627653,-75.61360999999994,34,5947.288603999999
3684,2017,3684,43.11217,-73.47942600000005,24,11965.573704999999
3686,2019,3686,42.65583400000001,-78.95080600000003,17,3664.8112220000003
3687,2018,3687,44.359383,-75.778192,6,0
3689,2014,3689,44.076282,-75.14391800000008,45,19502.062346
3690,2015,3690,44.65590799999999,-73.56927399999998,17,7144.5724949999985
3691,2014,3691,42.15920000000004,-78.10143999999994,42,22533.439373999998
3692,2018,3692,43.06613500000002,-75.19098499999998,16,644.060815
3693,2017,3693,43.243564,-77.916316,0,0
3694,2013,3694,44.76458499999994,-73.75694699999994,63,15032.238859000001
3695,2013,3695,42.35033,-78.93425,0,0
3696,2014,3696,42.632102000000025,-74.28201200000004,55,18037.257519000003
3698,2017,3698,43.379639,-73.49627700000005,41,19677.254355999998
3699,2019,3699,43.169616000000005,-74.66558600000005,65,33811.975297000005
3700,2018,3700,44.876225,-74.298918,0,0
3701,2018,3701,42.974412,-75.560916,0,0
3703,2017,3703,42.812957,-76.082569,0,0
3704,2016,3704,43.333243000000024,-75.207183,56,21188.014593999997
3705,2013,3705,44.31025100000002,-74.64148500000006,30,17385.812167
3707,2013,3707,42.024518,-75.057775,0,0
3709,2017,3709,44.393677,-75.768803,0,0
3710,2016,3710,44.966556,-73.923748,0,0
3711,2017,3711,42.45468000000003,-74.67683500000003,33,30360.994267
3712,2019,3712,43.07450500000003,-74.570284,67,25941.267863
3713,2016,3713,43.034483,-77.518598,0,0
3714,2015,3714,41.40230999999998,-73.81684300000003,19,19281.793075
3715,2015,3715,43.43991499999997,-74.05421699999991,52,15273.514328000001
3716,2019,3716,42.107763,-73.58847000000002,6,7983.641761000001
3717,2014,3717,43.72531399999999,-74.0701049999999,55,11280.099443
3718,2015,3718,43.56454699999996,-75.973344,41,25298.52458
3719,2014,3719,42.61034700000002,-76.06226399999997,23,6473.210507999999
3720,2015,3720,42.998010999999984,-74.48636500000009,56,21813.002774
3721,2019,3721,42.077904,-76.801919,0,0
3722,2019,3722,42.21416399999999,-77.77780499999999,30,10560.30585
3723,2018,3723,44.29481400000001,-74.68554399999995,32,5467.96563
3724,2014,3724,42.00225300000003,-74.33368000000002,36,51767.70761500001
3725,2014,3725,43.934551999999954,-74.66631000000004,47,17535.080833
3728,2014,3728,42.08870299999995,-78.32570600000005,51,25881.517534999995
3730,2016,3730,42.158894,-75.998772,0,0
3731,2013,3731,42.604636999999975,-76.50109000000005,38,26850.574045999994
3733,2019,3733,44.168835999999985,-75.85231300000001,63,20029.040678999998
3734,2017,3734,42.013307,-73.891722,4,4569.369382
3735,2016,3735,43.108281999999974,-76.45196100000007,43,31642.481211000002
3736,2014,3736,42.344969,-78.169065,0,0
3737,2016,3737,44.031715000000034,-74.07834599999991,46,20427.960827
3738,2016,3738,43.220944,-73.807399,0,0
3739,2019,3739,41.84246699999996,-74.43093099999999,42,28151.615673000004
3740,2015,3740,43.207422,-78.000589,4,1045.088532
3741,2013,3741,42.515775,-79.181777,0,0
3742,2018,3742,43.88047800000002,-74.24183999999998,32,13525.221856999997
3743,2016,3743,44.908865999999996,-73.78090399999998,27,6496.6682200000005
3745,2013,3745,42.20326799999999,-76.54946400000001,35,11673.376355999997
3746,2019,3746,43.668290000000034,-73.59492200000012,68,37146.368043999995
3747,2019,3747,42.636143,-76.072662,8,0
3748,2018,3748,42.74916699999998,-73.927825,20,18213.267756
3749,2015,3749,42.710927,-78.798325,0,0
3750,2016,3750,42.27352900000003,-79.39570199999997,32,13068.679274000002
3752,2014,3752,43.213421,-75.164626,5,2911.0153880000003
3754,2019,3754,42.51457600000002,-75.65277100000002,39,23428.871740000002
3756,2016,3756,44.25693999999999,-74.05342800000004,44,22958.026903
3757,2017,3757,43.35949000000002,-76.10430599999998,20,0
3759,2019,3759,43.587226000000044,-73.88627099999997,43,13592.710791000001
3760,2016,3760,41.394843,-73.952572,0,0
3761,2017,3761,41.780385,-74.610649,0,0
3762,2015,3762,43.37208099999999,-74.86787400000001,43,36265.69557899999
3764,2014,3764,42.783287,-73.769255,9,15449.097177
3765,2017,3765,42.02849300000002,-74.95913199999997,45,43337.912146
3766,2017,3766,41.43913700000001,-74.13676199999999,13,4099.237023
3768,2016,3768,42.897793,-78.520382,0,0
3769,2013,3769,42.804651,-78.845916,0,0
3770,2019,3770,43.857871,-75.824561,0,0
3771,2013,3771,42.787368,-75.492361,0,0
3772,2015,3772,44.873976999999996,-73.677468,0,0
3774,2013,3774,42.40337500000003,-75.00590000000007,44,29530.619581
3776,2015,3776,42.634875,-74.790701,0,0
3778,2015,3778,42.72515499999999,-77.08563000000001,14,17470.218597
3780,2017,3780,43.97861400000004,-73.47378399999994,41,19722.641962
3781,2014,3781,43.104362,-78.252708,0,0
3782,2018,3782,42.039132000000045,-79.33552800000004,42,14649.027244
3783,2013,3783,42.386868999999976,-73.78213700000005,53,46054.60554900001
3784,2017,3784,43.558207000000024,-73.74555200000002,68,22675.676394000002
3785,2014,3785,42.694735,-77.654556,0,0
3786,2014,3786,42.23914,-74.71547400000003,27,26961.938882000002
3787,2016,3787,42.210305000000005,-73.96679399999995,35,25523.632302000005
3788,2015,3788,42.323649999999994,-75.57832299999998,10,4582.956676
3789,2019,3789,44.82051099999996,-75.23770599999993,38,10170.452646999998
3790,2019,3790,42.904203,-76.863485,0,0
3791,2019,3791,43.189424,-73.598042,0,0
3793,2018,3793,43.080766000000025,-74.36107399999999,62,38841.338825000006
3795,2017,3795,41.547393000000035,-74.72510600000003,31,14601.749006000004
3796,2018,3796,42.099857,-77.871153,0,0
3797,2016,3797,43.45847899999996,-76.03935099999993,40,33455.98873800001
3800,2016,3800,42.558741,-75.356096,0,0
3801,2014,3801,42.268511999999994,-78.39588000000002,12,2459.1654140000005
3803,2019,3803,42.591871,-75.417131,0,0
3804,2014,3804,42.898092,-75.170042,0,0
3805,2015,3805,42.054071,-76.051258,0,0
3806,2018,3806,42.27530900000002,-76.87137699999995,31,15908.390069000001
3807,2019,3807,44.11763500000001,-75.13439400000001,37,18000.114918
3808,2016,3808,43.45795599999999,-75.11089700000001,29,0
3809,2015,3809,44.19107000000002,-73.50453299999992,53,26399.154867999998
3810,2015,3810,42.68688599999997,-75.46680899999996,62,17017.216391
3811,2019,3811,42.073439,-74.208119,0,0
3812,2018,3812,43.71646099999999,-75.08006000000006,36,22384.321745999998
3813,2015,3813,41.44656,-74.557769,0,0
3814,2017,3814,42.991365,-73.591069,0,0
3816,2014,3816,43.502062999999964,-75.48076200000004,49,27587.53230700001
3817,2016,3817,42.044069000000015,-74.624812,51,20577.742897
3818,2014,3818,42.49705999999999,-78.28060599999999,31,12431.259888
3820,2015,3820,41.522491,-74.07086200000002,8,0
3821,2014,3821,42.534294,-73.630368,0,0
3822,2018,3822,43.39406399999999,-73.280644,3,46.098113
3824,2013,3824,42.99221999999999,-73.69592800000002,21,18184.444771000002
3825,2016,3825,42.46264699999994,-78.450339,85,26860.717864000002
3826,2013,3826,42.80696699999999,-77.19689900000002,11,6715.444563
3831,2015,3831,44.074291,-76.229247,0,0
3832,2014,3832,43.902076000000015,-74.10507000000004,54,36700.765006
3833,2015,3833,40.82512699999999,-73.66479699999998,19,6200.807567000002
3834,2017,3834,42.429458999999966,-79.13171700000011,53,25258.144291
3835,2013,3835,42.859253000000024,-75.96841899999997,34,28814.2169
3836,2014,3836,42.160235,-77.915955,0,0
3837,2013,3837,44.30645499999996,-75.84968599999998,60,17251.800489
3839,2016,3839,43.029451,-76.81761200000001,10,7646.813914
3840,2015,3840,43.011137,-78.649266,2,148.92643800000002
3841,2019,3841,42.305044,-75.96391,0,0
3842,2018,3842,42.29527099999998,-76.74626600000006,33,0
3843,2017,3843,42.165583,-75.59454,0,0
3845,2013,3845,42.549082,-77.04382399999999,35,0
3846,2018,3846,43.555362999999964,-74.29938399999996,34,5989.320983
3847,2017,3847,42.68227000000001,-77.73399900000003,33,25884.806169999996
3848,2014,3848,43.32678699999999,-75.24391399999995,28,15678.222432000002
3849,2018,3849,42.47936699999996,-74.28496399999996,54,22788.535064000003
3850,2019,3850,42.065879,-78.04798400000003,26,4015.8621709999998
3851,2018,3851,42.59968600000001,-78.47003700000003,51,24412.995240000004
3852,2015,3852,42.19907899999999,-76.48850099999996,37,26607.286832
3853,2013,3853,41.923717,-73.817191,0,0
3855,2016,3855,41.953532,-74.097016,36,22771.463419
3857,2014,3857,42.13763399999998,-78.80390200000008,50,17815.391964000002
3858,2017,3858,41.194,-73.549114,0,0
3860,2015,3860,42.76996100000001,-78.243239,13,0
3861,2014,3861,41.899012999999975,-74.21070700000004,40,25013.611679
3862,2015,3862,42.85895,-74.091616,0,0
3863,2013,3863,44.838809,-74.427282,0,0
3864,2014,3864,42.365196,-76.063528,0,0
3866,2016,3866,42.332738999999975,-76.063128,23,10647.129298
3867,2013,3867,44.447357000000004,-74.36218800000005,41,20708.526255
3868,2015,3868,44.54357100000001,-74.0421070000001,56,22455.310650000007
3869,2016,3869,41.501167,-74.446858,0,0
3871,2014,3871,42.66648,-78.341408,0,0
3873,2018,3873,42.36837300000001,-78.44179000000001,30,18009.055074999997
3875,2015,3875,40.964351,-72.707336,0,0
3876,2018,3876,43.16174199999997,-75.26521000000001,55,0
3877,2013,3877,43.27729,-76.23846499999995,34,15532.899415000002
3878,2016,3878,44.20672800000001,-74.63014900000003,28,17313.35639
3879,2018,3879,42.509584,-75.523775,0,0
3882,2015,3882,40.820386,-73.16654,0,0
3883,2017,3883,41.270932,-74.210322,0,0
3885,2013,3885,43.033888000000026,-76.20844899999999,23,21574.213971999998
3886,2019,3886,42.56931800000001,-73.659486,35,0
3887,2016,3887,41.957971999999984,-74.50288300000008,54,14743.167618999998
3889,2017,3889,43.146185999999965,-75.45437399999994,50,7205.193933
3890,2013,3890,41.932581,-74.043417,0,0
3893,2016,3893,44.48795999999998,-74.98502300000006,44,6595.463395
3894,2018,3894,42.14588800000001,-77.14833,10,4433.894623
3895,2016,3895,42.835011,-73.90371900000001,14,14636.445587
3896,2015,3896,42.63732499999997,-73.52093400000003,48,25700.518845999995
3897,2018,3897,41.052241,-73.788808,0,0
3898,2019,3898,42.923044,-77.575465,4,1338.873494
3899,2017,3899,43.075902,-74.799663,0,0
3901,2013,3901,42.47243499999997,-78.19013600000002,38,15701.744567999998
3903,2019,3903,43.952308,-75.315932,0,0
3906,2013,3906,42.002732,-77.031093,0,0
3907,2014,3907,42.65042700000002,-75.72156899999996,41,32753.636278999995
3909,2016,3909,44.431342000000015,-75.21646800000005,53,17517.181968999997
3910,2016,3910,42.43147299999999,-77.56604300000001,15,7640.675620999999
3911,2016,3911,42.608715,-74.831802,0,0
3912,2018,3912,43.05130400000002,-73.32214699999996,48,13394.09589
3913,2014,3913,42.12836599999997,-78.64151499999993,44,27039.207842
3914,2014,3914,42.49575199999997,-78.45852899999988,68,12567.621546999999
3915,2015,3915,44.569868000000014,-74.98532900000002,19,4943.807754
3916,2016,3916,42.95322499999998,-74.907111,30,16776.203351
3917,2017,3917,42.846054,-76.764778,0,0
3918,2019,3918,42.505493,-79.031224,0,0
3919,2015,3919,42.007265,-76.647988,0,0
3920,2014,3920,44.48976199999998,-74.17501099999993,49,34041.207133
3923,2016,3923,43.17842299999998,-73.48672000000003,20,8739.050335
3924,2013,3924,43.341005,-75.13134499999997,32,17717.166612
3926,2013,3926,44.079383,-74.631896,39,11197.863432000002
3927,2014,3927,42.864669,-75.561232,0,0
3928,2019,3928,42.464553000000016,-79.049977,35,0
3929,2014,3929,43.92590900000003,-73.57532099999999,70,18196.467899999996
3930,2015,3930,42.72213,-77.594523,0,0
3931,2019,3931,42.480588,-77.078495,0,0
3932,2013,3932,42.208837,-77.934747,0,0
3933,2018,3933,40.851352,-72.708927,0,0
3934,2017,3934,42.51304,-78.741557,0,0
3936,2015,3936,42.355188,-73.68894,0,0
3938,2013,3938,42.40188600000006,-77.15653099999999,64,15540.806194999997
3939,2017,3939,42.560398,-74.088253,6,1857.589919
3940,2019,3940,41.59472400000002,-74.99979600000005,33,28898.996223
3942,2014,3942,41.48013399999999,-73.583165,30,50379.738704
3943,2019,3943,42.735066,-76.226497,0,0
3944,2013,3944,44.523989000000014,-75.67789200000001,14,724.635119
3945,2019,3945,42.035576,-77.74467300000003,40,18478.076162
3946,2019,3946,42.67190099999999,-77.62224999999992,50,36607.74817199999
3948,2017,3948,40.876928,-73.073826,0,0
3950,2013,3950,41.298976,-73.768322,0,0
3954,2019,3954,42.364305000000044,-76.99958500000001,42,0
3955,2013,3955,42.997306,-78.207405,0,0
3957,2015,3957,43.55935399999999,-74.57554100000006,56,17933.789051000007
3959,2018,3959,42.965573,-77.736564,0,0
3960,2013,3960,43.13915900000002,-75.59782099999995,46,14367.663389000001
3961,2013,3961,43.450758,-75.577874,0,0
3962,2017,3962,44.08756,-73.71513699999998,32,29077.065406
3964,2015,3964,43.86207100000001,-74.69680800000003,45,22134.958875
3965,2013,3965,43.30961499999996,-74.76336499999991,51,18620.048803
3966,2014,3966,43.89696899999998,-74.90002299999999,33,24689.823331000003
3967,2017,3967,44.065080999999985,-73.55551999999993,38,16708.525975999997
3968,2015,3968,41.593166000000046,-74.73064400000007,41,28390.905156
3969,2015,3969,43.51590800000003,-73.68211500000004,43,27168.571767999994
3970,2019,3970,43.46815400000003,-73.919791,73,32516.392061
3971,2016,3971,44.63058999999999,-73.53133399999999,30,15177.922365999999
3974,2013,3974,41.717379,-74.193879,0,0
3976,2016,3976,43.389966,-75.899889,0,0
3977,2017,3977,42.694862000000036,-74.66717699999992,49,6651.378575999999
3978,2017,3978,43.14332599999997,-74.25175099999997,31,9260.817601
3979,2018,3979,40.710356,-73.661768,0,0
3981,2018,3981,41.16697699999999,-74.23574400000001,20,22113.090276
3982,2014,3982,41.551712,-73.885308,0,0
3984,2015,3984,41.678389,-74.854477,0,0
3986,2016,3986,41.717592999999994,-73.57859200000003,26,12251.336615
3987,2016,3987,42.485897,-77.725264,5,9918.378333
3988,2015,3988,42.322183,-76.786929,12,7944.278406
3989,2016,3989,42.404217,-76.355091,0,0
3990,2018,3990,42.06472299999999,-77.02171500000003,25,10922.269233
3991,2018,3991,42.547043,-76.221066,0,0
3992,2017,3992,42.220182999999956,-74.30163200000005,48,18841.337575
3993,2015,3993,42.26946899999999,-74.37369600000002,64,31038.330894
3994,2017,3994,43.20817,-75.101138,0,0
3995,2019,3995,40.883635,-73.343764,0,0
3996,2015,3996,43.91986999999996,-74.51339400000005,39,21156.265843
3997,2016,3997,43.32380799999999,-73.363926,9,9483.9724959999985
3998,2013,3998,42.57889,-73.541029,40,18553.491718999998
3999,2015,3999,42.535665,-73.94098299999997,25,25520.142195
4000,2013,4000,43.29111700000007,-76.17541199999991,75,25751.709236
4001,2013,4001,42.39624099999998,-78.37683100000002,38,9406.840531000002
4002,2016,4002,42.576688,-78.362396,0,0
4004,2014,4004,42.38374599999998,-78.52682899999995,32,15711.617096000002
4005,2014,4005,42.76330800000004,-76.00877399999993,47,14638.956209
4006,2013,4006,42.755491,-75.51023699999999,10,4456.21836
4010,2016,4010,43.213831,-77.764885,0,0
4011,2013,4011,42.445641999999985,-77.82430400000003,32,7602.803748999999
4012,2017,4012,44.78565000000001,-75.34214100000004,34,13869.273760000002
4013,2018,4013,42.47334099999994,-74.4687439999999,52,40343.660022
4014,2014,4014,42.23172500000004,-74.35565600000007,50,2373.523112
4015,2015,4015,42.315169999999995,-78.51458000000001,20,16985.986839999998
4016,2016,4016,44.22154600000001,-75.14362799999992,51,21407.415296000006
4017,2017,4017,40.866961,-72.519767,0,0
4020,2019,4020,40.988178,-73.787374,0,0
4021,2013,4021,40.926059,-73.119269,0,0
4022,2017,4022,44.34229099999997,-75.03520599999995,64,33440.189868
4023,2014,4023,43.244105999999995,-73.65277799999996,22,15060.826755
4024,2014,4024,44.16415800000003,-73.74082699999997,68,14773.215414999999
4025,2017,4025,43.16986300000003,-76.91252799999995,42,29526.423800999997
